           Exposure                          Description                       Date                 Temp
20221222_0000011_01                             parallel 2022-12-22T03:40:53.190509     7.94888888888889
20221222_0000012_01                        G191B2B_052_E 2022-12-22T03:47:22.434596     8.37222222222222
20221222_0000012_02                        G191B2B_052_E 2022-12-22T03:47:22.434596     8.37222222222222
20221222_0000012_03                        G191B2B_052_E 2022-12-22T03:47:22.434596     8.37222222222222
20221222_0000013_01      VERFU_22III_LOW_938703615_034_E 2022-12-22T04:09:20.784117     8.61388888888889
20221222_0000013_02      VERFU_22III_LOW_938703615_034_E 2022-12-22T04:09:20.784117     8.61388888888889
20221222_0000013_03      VERFU_22III_LOW_938703615_034_E 2022-12-22T04:09:20.784117     8.61388888888889
20221222_0000014_01      VERFU_22III_LOW_944869030_034_E 2022-12-22T04:30:28.790238                 8.65
20221222_0000014_02      VERFU_22III_LOW_944869030_034_E 2022-12-22T04:30:28.790238                 8.65
20221222_0000014_03      VERFU_22III_LOW_944869030_034_E 2022-12-22T04:30:28.790238                 8.65
20221222_0000015_01                             parallel 2022-12-22T05:03:44.775269     8.32666666666667
20221222_0000016_01                             parallel 2022-12-22T05:42:26.521585                 8.56
20221222_0000017_01     VERFU_22III_HIGH_903847735_034_W 2022-12-22T05:53:40.513915     7.91722222222222
20221222_0000017_02     VERFU_22III_HIGH_903847735_034_W 2022-12-22T05:53:40.513915     7.91722222222222
20221222_0000017_03     VERFU_22III_HIGH_903847735_034_W 2022-12-22T05:53:40.513915     7.91722222222222
20221222_0000018_01    VERFU_22III_LOW_-2074237309_034_E 2022-12-22T06:16:52.205169     7.55944444444444
20221222_0000018_02    VERFU_22III_LOW_-2074237309_034_E 2022-12-22T06:16:52.205169     7.55944444444444
20221222_0000018_03    VERFU_22III_LOW_-2074237309_034_E 2022-12-22T06:16:52.205169     7.55944444444444
20221222_0000019_01     VERFU_22III_HIGH_-98228019_034_E 2022-12-22T06:38:49.672130     7.85722222222222
20221222_0000019_02     VERFU_22III_HIGH_-98228019_034_E 2022-12-22T06:38:49.672130     7.85722222222222
20221222_0000019_03     VERFU_22III_HIGH_-98228019_034_E 2022-12-22T06:38:49.672130     7.85722222222222
20221222_0000020_01                             parallel 2022-12-22T07:08:51.858215     7.75222222222222
20221222_0000021_01                             parallel 2022-12-22T07:23:04.154555     7.90444444444444
20221222_0000022_01 VERFU_22III_MEDIUM_-1888971986_034_E 2022-12-22T07:37:01.104487                 7.91
20221222_0000022_02 VERFU_22III_MEDIUM_-1888971986_034_E 2022-12-22T07:37:01.104487                 7.91
20221222_0000023_01    VERFU_22III_HIGH_-961589138_034_E 2022-12-22T07:53:51.183433     8.02555555555555
20221222_0000023_02    VERFU_22III_HIGH_-961589138_034_E 2022-12-22T07:53:51.183433     8.02555555555555
20221222_0000023_03    VERFU_22III_HIGH_-961589138_034_E 2022-12-22T07:53:51.183433     8.02555555555555
20221222_0000024_01                             parallel 2022-12-22T08:22:17.243686     7.45222222222222
20221222_0000025_01  VERFU_22III_MEDIUM_1033597865_034_E 2022-12-22T08:32:53.639600     7.44833333333333
20221222_0000025_02  VERFU_22III_MEDIUM_1033597865_034_E 2022-12-22T08:32:53.639600     7.44833333333333
20221222_0000025_03  VERFU_22III_MEDIUM_1033597865_034_E 2022-12-22T08:32:53.639600     7.44833333333333
20221222_0000026_01                                 dark 2022-12-22T09:00:15.101059     7.87388888888889
20221222_0000026_02                                 dark 2022-12-22T09:00:15.101059     7.87388888888889
20221222_0000026_03                                 dark 2022-12-22T09:00:15.101059     7.87388888888889
20221222_0000027_01                                 dark 2022-12-22T09:28:23.784593     8.32888888888889
20221222_0000027_02                                 dark 2022-12-22T09:28:23.784593     8.32888888888889
20221222_0000027_03                                 dark 2022-12-22T09:28:23.784593     8.32888888888889
20221222_0000027_04                                 dark 2022-12-22T09:28:23.784593     8.32888888888889
20221222_0000027_05                                 dark 2022-12-22T09:28:23.784593     8.32888888888889
20221222_0000027_06                                 dark 2022-12-22T09:28:23.784593     8.32888888888889
20221222_0000028_01    VERFU_22III_HIGH_-425005032_034_E 2022-12-22T10:16:32.006383     7.89833333333333
20221222_0000028_02    VERFU_22III_HIGH_-425005032_034_E 2022-12-22T10:16:32.006383     7.89833333333333
20221222_0000028_03    VERFU_22III_HIGH_-425005032_034_E 2022-12-22T10:16:32.006383     7.89833333333333
20221222_0000029_01     VERFU_22III_HIGH_-98228019_034_W 2022-12-22T10:40:34.579020     8.10611111111111
20221222_0000029_02     VERFU_22III_HIGH_-98228019_034_W 2022-12-22T10:40:34.579020     8.10611111111111
20221222_0000029_03     VERFU_22III_HIGH_-98228019_034_W 2022-12-22T10:40:34.579020     8.10611111111111
20221222_0000030_01    VERFU_22III_HIGH_-454389362_034_W 2022-12-22T11:03:03.707165     7.81166666666667
20221222_0000030_02    VERFU_22III_HIGH_-454389362_034_W 2022-12-22T11:03:03.707165     7.81166666666667
20221222_0000030_03    VERFU_22III_HIGH_-454389362_034_W 2022-12-22T11:03:03.707165     7.81166666666667
20221222_0000031_01                             parallel 2022-12-22T11:29:42.053021     8.02666666666667
20221222_0000032_01                             parallel 2022-12-22T11:42:36.160817     7.94777777777778
20221222_0000033_01    VERFU_22III_HIGH_-298490515_034_E 2022-12-22T11:53:30.232284     7.79833333333333
20221222_0000033_02    VERFU_22III_HIGH_-298490515_034_E 2022-12-22T11:53:30.232284     7.79833333333333
20221222_0000033_03    VERFU_22III_HIGH_-298490515_034_E 2022-12-22T11:53:30.232284     7.79833333333333
20221222_0000034_01     VERFU_22III_HIGH_305315618_034_E 2022-12-22T12:17:14.083916     7.41277777777777
20221222_0000034_02     VERFU_22III_HIGH_305315618_034_E 2022-12-22T12:17:14.083916     7.41277777777777
20221222_0000034_03     VERFU_22III_HIGH_305315618_034_E 2022-12-22T12:17:14.083916     7.41277777777777
20221222_0000035_01                             parallel 2022-12-22T12:46:12.022356                  7.0
20221222_0000036_01                                 bias 2022-12-22T12:54:37.827196     6.93611111111111
20221222_0000037_01                                 Cd-A 2022-12-22T13:00:11.981757     6.78444444444444
20221222_0000038_01                                   Hg 2022-12-22T13:01:35.103347     6.74388888888889
20221222_0000039_01                                 dark 2022-12-22T23:49:44.575995    -1.27555555555556
20221222_0000039_02                                 dark 2022-12-22T23:49:44.575995    -1.27555555555556
20221222_0000039_03                                 dark 2022-12-22T23:49:44.575995    -1.27555555555556
20221223_0000001_01                              skyflat 2022-12-23T00:23:07.743043    0.309444444444442
20221223_0000002_01                              skyflat 2022-12-23T00:24:23.887592    0.684999999999998
20221223_0000003_01                              skyflat 2022-12-23T00:25:43.301311    0.894999999999998
20221223_0000004_01                              skyflat 2022-12-23T00:27:08.710040     1.29833333333333
20221223_0000005_01                              skyflat 2022-12-23T00:28:42.278645     1.75222222222222
20221223_0000006_01                            ldls_long 2022-12-23T00:35:07.837871     1.45111111111111
20221223_0000006_02                            ldls_long 2022-12-23T00:35:07.837871     1.45111111111111
20221223_0000006_03                            ldls_long 2022-12-23T00:35:07.837871     1.45111111111111
20221223_0000007_01                                 Cd-A 2022-12-23T00:39:18.592065     0.77611111111111
20221223_0000007_02                                 Cd-A 2022-12-23T00:39:18.592065     0.77611111111111
20221223_0000007_03                                 Cd-A 2022-12-23T00:39:18.592065     0.77611111111111
20221223_0000008_01                                   Hg 2022-12-23T00:43:26.599459    0.125000000000001
20221223_0000008_02                                   Hg 2022-12-23T00:43:26.599459    0.125000000000001
20221223_0000008_03                                   Hg 2022-12-23T00:43:26.599459    0.125000000000001
20221223_0000009_01                                 bias 2022-12-23T00:47:16.414931     1.00222222222222
20221223_0000009_02                                 bias 2022-12-23T00:47:16.414931     1.00222222222222
20221223_0000009_03                                 bias 2022-12-23T00:47:16.414931     1.00222222222222
20221223_0000009_04                                 bias 2022-12-23T00:47:16.414931     1.00222222222222
20221223_0000009_05                                 bias 2022-12-23T00:47:16.414931     1.00222222222222
20221223_0000009_06                                 bias 2022-12-23T00:47:16.414931     1.00222222222222
20221223_0000009_07                                 bias 2022-12-23T00:47:16.414931     1.00222222222222
20221223_0000009_08                                 bias 2022-12-23T00:47:16.414931     1.00222222222222
20221223_0000009_09                                 bias 2022-12-23T00:47:16.414931     1.00222222222222
20221223_0000009_10                                 bias 2022-12-23T00:47:16.414931     1.00222222222222
20221223_0000009_11                                 bias 2022-12-23T00:47:16.414931     1.00222222222222
20221223_0000010_01                                 dark 2022-12-23T02:22:39.424098               -11.89
20221223_0000010_02                                 dark 2022-12-23T02:22:39.424098               -11.89
20221223_0000010_03                                 dark 2022-12-23T02:22:39.424098               -11.89
20221223_0000010_04                                 dark 2022-12-23T02:22:39.424098               -11.89
20221223_0000010_05                                 dark 2022-12-23T02:22:39.424098               -11.89
20221223_0000010_06                                 dark 2022-12-23T02:22:39.424098               -11.89
20221223_0000010_07                                 dark 2022-12-23T02:22:39.424098               -11.89
20221223_0000010_08                                 dark 2022-12-23T02:22:39.424098               -11.89
20221223_0000010_09                                 dark 2022-12-23T02:22:39.424098               -11.89
20221223_0000010_10                                 dark 2022-12-23T02:22:39.424098               -11.89
20221223_0000011_01                                 bias 2022-12-23T03:33:43.646712              -13.623
20221223_0000012_01                                 bias 2022-12-23T12:11:36.731301    -16.2383333333333
20221223_0000013_01                                 Cd-A 2022-12-23T12:17:22.225232    -16.0140555555556
20221223_0000014_01                                   Hg 2022-12-23T12:18:46.121045    -15.9852777777778
20221223_0000015_01                                 bias 2022-12-23T23:37:38.890441                -9.59
20221223_0000015_02                                 bias 2022-12-23T23:37:38.890441                -9.59
20221223_0000015_03                                 bias 2022-12-23T23:37:38.890441                -9.59
20221223_0000015_04                                 bias 2022-12-23T23:37:38.890441                -9.59
20221223_0000015_05                                 bias 2022-12-23T23:37:38.890441                -9.59
20221223_0000015_06                                 bias 2022-12-23T23:37:38.890441                -9.59
20221223_0000015_07                                 bias 2022-12-23T23:37:38.890441                -9.59
20221223_0000015_08                                 bias 2022-12-23T23:37:38.890441                -9.59
20221223_0000015_09                                 bias 2022-12-23T23:37:38.890441                -9.59
20221223_0000015_10                                 bias 2022-12-23T23:37:38.890441                -9.59
20221223_0000015_11                                 bias 2022-12-23T23:37:38.890441                -9.59
20221223_0000016_01                                 dark 2022-12-23T23:53:45.075922    -9.62944444444444
20221223_0000016_02                                 dark 2022-12-23T23:53:45.075922    -9.62944444444444
20221223_0000016_03                                 dark 2022-12-23T23:53:45.075922    -9.62944444444444
20221224_0000001_01                            ldls_long 2022-12-24T00:34:40.796659    -11.3827777777778
20221224_0000001_02                            ldls_long 2022-12-24T00:34:40.796659    -11.3827777777778
20221224_0000001_03                            ldls_long 2022-12-24T00:34:40.796659    -11.3827777777778
20221224_0000002_01                                 Cd-A 2022-12-24T00:38:51.454873    -11.6322222222222
20221224_0000002_02                                 Cd-A 2022-12-24T00:38:51.454873    -11.6322222222222
20221224_0000002_03                                 Cd-A 2022-12-24T00:38:51.454873    -11.6322222222222
20221224_0000003_01                                   Hg 2022-12-24T00:43:05.994172    -11.8877777777778
20221224_0000003_02                                   Hg 2022-12-24T00:43:05.994172    -11.8877777777778
20221224_0000003_03                                   Hg 2022-12-24T00:43:05.994172    -11.8877777777778
20221224_0000004_01                            DEXsp2072 2022-12-24T08:39:40.588963    -2.91944444444445
20221224_0000004_02                            DEXsp2072 2022-12-24T08:39:40.588963    -2.91944444444445
20221224_0000004_03                            DEXsp2072 2022-12-24T08:39:40.588963    -2.91944444444445
20221224_0000005_01                            DEXcs0026 2022-12-24T09:20:30.849864 -0.00055555555555623
20221224_0000005_02                            DEXcs0026 2022-12-24T09:20:30.849864 -0.00055555555555623
20221224_0000005_03                            DEXcs0026 2022-12-24T09:20:30.849864 -0.00055555555555623
20221224_0000006_01                            DEXsp2255 2022-12-24T09:58:33.952546     1.71055555555556
20221224_0000006_02                            DEXsp2255 2022-12-24T09:58:33.952546     1.71055555555556
20221224_0000006_03                            DEXsp2255 2022-12-24T09:58:33.952546     1.71055555555556
20221224_0000007_01                            DEXsp0546 2022-12-24T11:20:16.935065     1.31611111111111
20221224_0000007_02                            DEXsp0546 2022-12-24T11:20:16.935065     1.31611111111111
20221224_0000007_03                            DEXsp0546 2022-12-24T11:20:16.935065     1.31611111111111
20221224_0000008_01                           DEXcs0028b 2022-12-24T11:52:05.893918                1.695
20221224_0000008_02                           DEXcs0028b 2022-12-24T11:52:05.893918                1.695
20221224_0000008_03                           DEXcs0028b 2022-12-24T11:52:05.893918                1.695
20221224_0000009_01                             parallel 2022-12-24T12:50:29.460966    0.823333333333333
20221224_0000010_01                                 bias 2022-12-24T12:54:22.317758    0.485555555555553
20221224_0000011_01                                 Cd-A 2022-12-24T13:00:01.646501    0.380555555555553
20221224_0000012_01                                   Hg 2022-12-24T13:01:25.874094    0.323333333333334
20221224_0000013_01                              skyflat 2022-12-24T13:23:52.153468   0.0111111111111089
20221224_0000014_01                              skyflat 2022-12-24T13:25:16.833538  0.00611111111110871
20221224_0000015_01                              skyflat 2022-12-24T13:26:39.988477   0.0311111111111097
20221224_0000016_01                            ldls_long 2022-12-24T23:23:12.896892     3.84166666666667
20221224_0000016_02                            ldls_long 2022-12-24T23:23:12.896892     3.84166666666667
20221224_0000016_03                            ldls_long 2022-12-24T23:23:12.896892     3.84166666666667
20221224_0000017_01                                 Cd-A 2022-12-24T23:27:24.466022     3.65555555555555
20221224_0000017_02                                 Cd-A 2022-12-24T23:27:24.466022     3.65555555555555
20221224_0000017_03                                 Cd-A 2022-12-24T23:27:24.466022     3.65555555555555
20221224_0000018_01                                   Hg 2022-12-24T23:31:35.644802     3.32722222222222
20221224_0000018_02                                   Hg 2022-12-24T23:31:35.644802     3.32722222222222
20221224_0000018_03                                   Hg 2022-12-24T23:31:35.644802     3.32722222222222
20221224_0000019_01                                 dark 2022-12-24T23:41:19.886912     2.98333333333333
20221224_0000019_02                                 dark 2022-12-24T23:41:19.886912     2.98333333333333
20221224_0000019_03                                 dark 2022-12-24T23:41:19.886912     2.98333333333333
20221225_0000001_01                              skyflat 2022-12-25T00:24:14.165819     0.57388888888889
20221225_0000002_01                              skyflat 2022-12-25T00:25:32.889307    0.519444444444442
20221225_0000003_01                              skyflat 2022-12-25T00:26:55.040016    0.473333333333332
20221225_0000004_01                              skyflat 2022-12-25T00:28:20.903467    0.447222222222222
20221225_0000005_01                              skyflat 2022-12-25T00:29:54.884115    0.421666666666667
20221225_0000006_01                                 bias 2022-12-25T00:31:02.888813    0.393333333333332
20221225_0000006_02                                 bias 2022-12-25T00:31:02.888813    0.393333333333332
20221225_0000006_03                                 bias 2022-12-25T00:31:02.888813    0.393333333333332
20221225_0000006_04                                 bias 2022-12-25T00:31:02.888813    0.393333333333332
20221225_0000006_05                                 bias 2022-12-25T00:31:02.888813    0.393333333333332
20221225_0000006_06                                 bias 2022-12-25T00:31:02.888813    0.393333333333332
20221225_0000006_07                                 bias 2022-12-25T00:31:02.888813    0.393333333333332
20221225_0000006_08                                 bias 2022-12-25T00:31:02.888813    0.393333333333332
20221225_0000006_09                                 bias 2022-12-25T00:31:02.888813    0.393333333333332
20221225_0000006_10                                 bias 2022-12-25T00:31:02.888813    0.393333333333332
20221225_0000006_11                                 bias 2022-12-25T00:31:02.888813    0.393333333333332
20221225_0000007_01                            DEXfl1338 2022-12-25T01:50:18.341750   -0.432222222222223
20221225_0000007_02                            DEXfl1338 2022-12-25T01:50:18.341750   -0.432222222222223
20221225_0000007_03                            DEXfl1338 2022-12-25T01:50:18.341750   -0.432222222222223
20221225_0000008_01                            DEXfl0868 2022-12-25T02:19:22.221937   -0.419444444444446
20221225_0000008_02                            DEXfl0868 2022-12-25T02:19:22.221937   -0.419444444444446
20221225_0000008_03                            DEXfl0868 2022-12-25T02:19:22.221937   -0.419444444444446
20221225_0000009_01                            DEXfl0182 2022-12-25T02:51:57.977034   -0.561666666666668
20221225_0000009_02                            DEXfl0182 2022-12-25T02:51:57.977034   -0.561666666666668
20221225_0000009_03                            DEXfl0182 2022-12-25T02:51:57.977034   -0.561666666666668
20221225_0000010_01                            DEXfl0178 2022-12-25T03:22:26.813393   -0.382222222222224
20221225_0000010_02                            DEXfl0178 2022-12-25T03:22:26.813393   -0.382222222222224
20221225_0000010_03                            DEXfl0178 2022-12-25T03:22:26.813393   -0.382222222222224
20221225_0000012_01                            DEXfl1636 2022-12-25T04:00:34.983580   -0.612777777777779
20221225_0000012_02                            DEXfl1636 2022-12-25T04:00:34.983580   -0.612777777777779
20221225_0000012_03                            DEXfl1636 2022-12-25T04:00:34.983580   -0.612777777777779
20221225_0000013_01                               M33_p6 2022-12-25T04:33:41.618577   -0.820000000000002
20221225_0000013_02                               M33_p6 2022-12-25T04:33:41.618577   -0.820000000000002
20221225_0000013_03                               M33_p6 2022-12-25T04:33:41.618577   -0.820000000000002
20221225_0000014_01                               M33_p5 2022-12-25T05:05:24.780225    -1.50888888888889
20221225_0000014_02                               M33_p5 2022-12-25T05:05:24.780225    -1.50888888888889
20221225_0000014_03                               M33_p5 2022-12-25T05:05:24.780225    -1.50888888888889
20221225_0000015_01                             parallel 2022-12-25T06:03:38.558073                -1.53
20221225_0000016_01                             parallel 2022-12-25T07:17:53.126686    -1.32055555555556
20221225_0000017_01                        A539VC2_034_W 2022-12-25T07:38:24.098913   -0.459444444444445
20221225_0000017_02                        A539VC2_034_W 2022-12-25T07:38:24.098913   -0.459444444444445
20221225_0000017_03                        A539VC2_034_W 2022-12-25T07:38:24.098913   -0.459444444444445
20221225_0000018_01                     WD1026+453_034_E 2022-12-25T08:04:37.633656   -0.272777777777778
20221225_0000018_02                     WD1026+453_034_E 2022-12-25T08:04:37.633656   -0.272777777777778
20221225_0000018_03                     WD1026+453_034_E 2022-12-25T08:04:37.633656   -0.272777777777778
20221225_0000019_01                            DEXsp2182 2022-12-25T08:35:37.565072   -0.390555555555557
20221225_0000019_02                            DEXsp2182 2022-12-25T08:35:37.565072   -0.390555555555557
20221225_0000019_03                            DEXsp2182 2022-12-25T08:35:37.565072   -0.390555555555557
20221225_0000020_01                           DEXcs0026b 2022-12-25T09:15:55.604081    -1.09333333333333
20221225_0000020_02                           DEXcs0026b 2022-12-25T09:15:55.604081    -1.09333333333333
20221225_0000020_03                           DEXcs0026b 2022-12-25T09:15:55.604081    -1.09333333333333
20221225_0000021_01                             parallel 2022-12-25T10:13:28.870941   -0.553333333333335
20221225_0000022_01                           HZ21_034_E 2022-12-25T10:19:15.284333   -0.151111111111112
20221225_0000022_02                           HZ21_034_E 2022-12-25T10:19:15.284333   -0.151111111111112
20221225_0000022_03                           HZ21_034_E 2022-12-25T10:19:15.284333   -0.151111111111112
20221225_0000023_01                            DEXsp0064 2022-12-25T10:35:15.835036   -0.237222222222224
20221225_0000023_02                            DEXsp0064 2022-12-25T10:35:15.835036   -0.237222222222224
20221225_0000023_03                            DEXsp0064 2022-12-25T10:35:15.835036   -0.237222222222224
20221225_0000024_01                            DEXsp0045 2022-12-25T11:04:56.629570   -0.162777777777779
20221225_0000024_02                            DEXsp0045 2022-12-25T11:04:56.629570   -0.162777777777779
20221225_0000024_03                            DEXsp0045 2022-12-25T11:04:56.629570   -0.162777777777779
20221225_0000025_01                            DEXsp0110 2022-12-25T11:34:26.498519   -0.162777777777779
20221225_0000025_02                            DEXsp0110 2022-12-25T11:34:26.498519   -0.162777777777779
20221225_0000025_03                            DEXsp0110 2022-12-25T11:34:26.498519   -0.162777777777779
20221225_0000026_01                             parallel 2022-12-25T12:28:59.464684   -0.162777777777779
20221225_0000027_01                             parallel 2022-12-25T12:49:34.013691   -0.162777777777779
20221225_0000028_01                                 bias 2022-12-25T12:50:53.229256   -0.162777777777779
20221225_0000029_01                                 Cd-A 2022-12-25T12:56:27.554157   -0.162777777777779
20221225_0000030_01                                   Hg 2022-12-25T12:57:49.388721     3.62555555555555
20221225_0000031_01                            ldls_long 2022-12-25T23:34:11.781954     6.42611111111111
20221225_0000031_02                            ldls_long 2022-12-25T23:34:11.781954     6.42611111111111
20221225_0000031_03                            ldls_long 2022-12-25T23:34:11.781954     6.42611111111111
20221225_0000032_01                                 Cd-A 2022-12-25T23:38:21.534005     6.31277777777778
20221225_0000032_02                                 Cd-A 2022-12-25T23:38:21.534005     6.31277777777778
20221225_0000032_03                                 Cd-A 2022-12-25T23:38:21.534005     6.31277777777778
20221225_0000033_01                                   Hg 2022-12-25T23:42:35.711411     6.25166666666667
20221225_0000033_02                                   Hg 2022-12-25T23:42:35.711411     6.25166666666667
20221225_0000033_03                                   Hg 2022-12-25T23:42:35.711411     6.25166666666667
20221225_0000034_01                                 bias 2022-12-25T23:46:22.719401     6.32722222222222
20221225_0000034_02                                 bias 2022-12-25T23:46:22.719401     6.32722222222222
20221225_0000034_03                                 bias 2022-12-25T23:46:22.719401     6.32722222222222
20221225_0000034_04                                 bias 2022-12-25T23:46:22.719401     6.32722222222222
20221225_0000034_05                                 bias 2022-12-25T23:46:22.719401     6.32722222222222
20221225_0000034_06                                 bias 2022-12-25T23:46:22.719401     6.32722222222222
20221225_0000034_07                                 bias 2022-12-25T23:46:22.719401     6.32722222222222
20221225_0000034_08                                 bias 2022-12-25T23:46:22.719401     6.32722222222222
20221225_0000034_09                                 bias 2022-12-25T23:46:22.719401     6.32722222222222
20221225_0000034_10                                 bias 2022-12-25T23:46:22.719401     6.32722222222222
20221225_0000034_11                                 bias 2022-12-25T23:46:22.719401     6.32722222222222
20221226_0000001_01                              skyflat 2022-12-26T00:24:07.655671     5.48888888888889
20221226_0000002_01                              skyflat 2022-12-26T00:25:26.568248     5.44055555555556
20221226_0000003_01                              skyflat 2022-12-26T00:26:47.314408     5.39611111111111
20221226_0000004_01                              skyflat 2022-12-26T00:28:19.181027     5.31666666666667
20221226_0000005_01                              skyflat 2022-12-26T00:29:57.179394     5.22166666666667
20221226_0000006_01                                 dark 2022-12-26T00:38:46.908802     5.24722222222222
20221226_0000006_02                                 dark 2022-12-26T00:38:46.908802     5.24722222222222
20221226_0000006_03                                 dark 2022-12-26T00:38:46.908802     5.24722222222222
20221226_0000007_01                             parallel 2022-12-26T01:41:28.466416     4.65277777777778
20221226_0000008_01                             parallel 2022-12-26T02:07:39.509576     4.63666666666666
20221226_0000009_01                             parallel 2022-12-26T02:48:43.959462     4.57722222222222
20221226_0000010_01                            DEXfl0569 2022-12-26T03:16:26.329400     4.80944444444444
20221226_0000010_02                            DEXfl0569 2022-12-26T03:16:26.329400     4.80944444444444
20221226_0000010_03                            DEXfl0569 2022-12-26T03:16:26.329400     4.80944444444444
20221226_0000011_01                            DEXfl1850 2022-12-26T03:46:58.414221     4.64944444444444
20221226_0000011_02                            DEXfl1850 2022-12-26T03:46:58.414221     4.64944444444444
20221226_0000011_03                            DEXfl1850 2022-12-26T03:46:58.414221     4.64944444444444
20221226_0000012_01                               M33_p7 2022-12-26T04:43:55.329935     5.76666666666666
20221226_0000012_02                               M33_p7 2022-12-26T04:43:55.329935     5.76666666666666
20221226_0000012_03                               M33_p7 2022-12-26T04:43:55.329935     5.76666666666666
20221226_0000013_01     VERFU_22III_LOW_1847170628_034_E 2022-12-26T05:21:54.884335     5.84222222222222
20221226_0000013_02     VERFU_22III_LOW_1847170628_034_E 2022-12-26T05:21:54.884335     5.84222222222222
20221226_0000013_03     VERFU_22III_LOW_1847170628_034_E 2022-12-26T05:21:54.884335     5.84222222222222
20221226_0000014_01    VERFU_22III_HIGH_-993945637_034_W 2022-12-26T05:53:33.257845     6.00333333333333
20221226_0000014_02    VERFU_22III_HIGH_-993945637_034_W 2022-12-26T05:53:33.257845     6.00333333333333
20221226_0000014_03    VERFU_22III_HIGH_-993945637_034_W 2022-12-26T05:53:33.257845     6.00333333333333
20221226_0000015_01                             parallel 2022-12-26T06:25:38.707664     5.81833333333333
20221226_0000016_01                            HZ4_034_W 2022-12-26T06:32:33.463182     5.79777777777778
20221226_0000016_02                            HZ4_034_W 2022-12-26T06:32:33.463182     5.79777777777778
20221226_0000016_03                            HZ4_034_W 2022-12-26T06:32:33.463182     5.79777777777778
20221226_0000017_01  VERFU_22III_MEDIUM_1206499500_034_W 2022-12-26T06:46:40.815738     5.72277777777778
20221226_0000017_02  VERFU_22III_MEDIUM_1206499500_034_W 2022-12-26T06:46:40.815738     5.72277777777778
20221226_0000017_03  VERFU_22III_MEDIUM_1206499500_034_W 2022-12-26T06:46:40.815738     5.72277777777778
20221226_0000018_01                             parallel 2022-12-26T07:15:51.450349     5.22277777777778
20221226_0000019_01                             parallel 2022-12-26T07:29:57.418520     5.20222222222222
20221226_0000020_01                             parallel 2022-12-26T07:47:32.294053     4.86055555555555
20221226_0000021_01                             parallel 2022-12-26T08:03:13.176427     4.59833333333333
20221226_0000022_01                             parallel 2022-12-26T08:18:03.799184                4.745
20221226_0000023_01                            DEXsp2127 2022-12-26T08:33:43.353887                4.725
20221226_0000023_02                            DEXsp2127 2022-12-26T08:33:43.353887                4.725
20221226_0000023_03                            DEXsp2127 2022-12-26T08:33:43.353887                4.725
20221226_0000024_01                            DEXsp1859 2022-12-26T09:13:46.940593     5.00333333333333
20221226_0000024_02                            DEXsp1859 2022-12-26T09:13:46.940593     5.00333333333333
20221226_0000024_03                            DEXsp1859 2022-12-26T09:13:46.940593     5.00333333333333
20221226_0000025_01                            DEXsp1595 2022-12-26T09:50:45.760084     5.41611111111111
20221226_0000025_02                            DEXsp1595 2022-12-26T09:50:45.760084     5.41611111111111
20221226_0000025_03                            DEXsp1595 2022-12-26T09:50:45.760084     5.41611111111111
20221226_0000026_01                            DEXsp0058 2022-12-26T10:17:14.532866     5.04555555555556
20221226_0000026_02                            DEXsp0058 2022-12-26T10:17:14.532866     5.04555555555556
20221226_0000026_03                            DEXsp0058 2022-12-26T10:17:14.532866     5.04555555555556
20221226_0000027_01                            DEXsp0039 2022-12-26T10:43:54.880029     4.98222222222222
20221226_0000027_02                            DEXsp0039 2022-12-26T10:43:54.880029     4.98222222222222
20221226_0000027_03                            DEXsp0039 2022-12-26T10:43:54.880029     4.98222222222222
20221226_0000028_01                            DEXsp0019 2022-12-26T11:10:16.091200                4.835
20221226_0000028_02                            DEXsp0019 2022-12-26T11:10:16.091200                4.835
20221226_0000028_03                            DEXsp0019 2022-12-26T11:10:16.091200                4.835
20221226_0000029_01                            DEXcs0028 2022-12-26T11:40:36.499366                4.675
20221226_0000029_02                            DEXcs0028 2022-12-26T11:40:36.499366                4.675
20221226_0000029_03                            DEXcs0028 2022-12-26T11:40:36.499366                4.675
20221226_0000030_01                             parallel 2022-12-26T12:35:18.777859     4.44555555555555
20221226_0000031_01                             parallel 2022-12-26T12:57:58.676565     4.39611111111111
20221226_0000032_01                                 bias 2022-12-26T12:59:03.073834     4.32277777777778
20221226_0000033_01                                 Cd-A 2022-12-26T13:04:37.129633     4.41222222222222
20221226_0000034_01                                   Hg 2022-12-26T13:06:01.484206     4.42833333333333
20221226_0000035_01                            ldls_long 2022-12-26T23:32:04.470614     2.52055555555556
20221226_0000035_02                            ldls_long 2022-12-26T23:32:04.470614     2.52055555555556
20221226_0000035_03                            ldls_long 2022-12-26T23:32:04.470614     2.52055555555556
20221226_0000036_01                                 Cd-A 2022-12-26T23:36:16.676100     2.40555555555555
20221226_0000036_02                                 Cd-A 2022-12-26T23:36:16.676100     2.40555555555555
20221226_0000036_03                                 Cd-A 2022-12-26T23:36:16.676100     2.40555555555555
20221226_0000037_01                                   Hg 2022-12-26T23:40:27.671670     2.32944444444444
20221226_0000037_02                                   Hg 2022-12-26T23:40:27.671670     2.32944444444444
20221226_0000037_03                                   Hg 2022-12-26T23:40:27.671670     2.32944444444444
20221226_0000038_01                                 bias 2022-12-26T23:44:31.650327     2.28666666666667
20221226_0000038_02                                 bias 2022-12-26T23:44:31.650327     2.28666666666667
20221226_0000038_03                                 bias 2022-12-26T23:44:31.650327     2.28666666666667
